id,mac_address,device_id,port_name,vlan_id,timestamp,observation_confidence,edge_likelihood,transit_likelihood
145839,8C:49:62:53:0D:69,CSS106-Office,106-o-p1-trunk,90,1772840164,0.14,0.0,0.88
145840,20:36:26:D7:EE:60,CSS106-Office,106-o-p1-trunk,2,1772840164,0.14,0.0,0.88
145841,84:EA:ED:CD:E3:AC,CSS106-Office,106-o-p1-trunk,90,1772840164,0.14,0.0,0.88
145842,20:36:26:D7:EE:60,rb4011,1-sfp-sfpplus,,1772840164,0.5,0.5,0.5
145843,BC:24:11:BD:1A:CB,Netgear-MS510TXPP,xg10,25,1772840164,0.213725490196078,0.125490196078431,0.784313725490196
145844,BC:24:11:59:19:C5,Netgear-MS510TXPP,xg10,25,1772840164,0.213725490196078,0.125490196078431,0.784313725490196
145845,BC:24:11:61:84:3A,Netgear-MS510TXPP,xg10,25,1772840164,0.213725490196078,0.125490196078431,0.784313725490196
145846,BC:24:11:59:19:C5,rb4011,1-sfp-sfpplus,,1772840164,0.5,0.5,0.5
145847,BC:24:11:61:84:3A,rb4011,1-sfp-sfpplus,,1772840164,0.5,0.5,0.5
145848,00:16:3E:9C:50:AF,rb4011,1-sfp-sfpplus,,1772840164,0.5,0.5,0.5
145849,BC:24:11:61:84:3A,CSS106-Office,106-o-p1-trunk,25,1772840164,0.14,0.0,0.88
145850,BC:24:11:BD:1A:CB,CSS106-Office,106-o-p1-trunk,25,1772840164,0.14,0.0,0.88
145851,6C:3B:E5:7A:A1:3E,Netgear-MS510TXPP,xg10,25,1772840164,0.213725490196078,0.125490196078431,0.784313725490196
145852,BC:24:11:59:19:C5,CSS106-Office,106-o-p1-trunk,25,1772840164,0.14,0.0,0.88
145853,6C:3B:E5:7A:A1:3E,CSS106-Office,106-o-p1-trunk,25,1772840164,0.14,0.0,0.88
145854,BC:24:11:BD:1A:CB,Netgear-MS510TXPP,port10,25,1772840164,0.2,0.0,0.7
145855,BC:24:11:59:19:C5,Netgear-MS510TXPP,port10,25,1772840164,0.2,0.0,0.7
145856,6C:3B:E5:7A:A1:3E,Netgear-MS510TXPP,port10,25,1772840164,0.2,0.0,0.7
145857,BC:24:11:C3:CE:F0,CRS326-Office,sfp-sfpplus2,,1772840164,0.213725490196078,0.125490196078431,0.784313725490196
145858,BC:24:11:C3:CE:F0,rb4011,1-sfp-sfpplus,,1772840164,0.5,0.5,0.5
145859,BC:24:11:99:92:B7,CSS106-Office,106-o-p1-trunk,25,1772840164,0.14,0.0,0.88
145860,BC:24:11:12:EC:28,Netgear-MS510TXPP,xg10,10,1772840164,0.213725490196078,0.125490196078431,0.784313725490196
145861,BC:24:11:DB:F7:4F,Netgear-MS510TXPP,xg10,,1772840164,0.213725490196078,0.125490196078431,0.784313725490196
145862,10:6F:D9:B7:DA:D5,CSS106-Office,106-o-p1-trunk,90,1772840164,0.14,0.0,0.88
145863,BC:24:11:12:EC:28,Netgear-MS510TXPP,port10,10,1772840164,0.2,0.0,0.7
145864,BC:24:11:DB:F7:4F,Netgear-MS510TXPP,port10,10,1772840164,0.2,0.0,0.7
145865,BC:24:11:27:76:6B,CSS106-Office,106-o-p1-trunk,25,1772840164,0.14,0.0,0.88
145866,BC:24:11:E3:8F:B2,Netgear-MS510TXPP,xg10,10,1772840164,0.213725490196078,0.125490196078431,0.784313725490196
145867,BC:24:11:01:68:7A,Netgear-MS510TXPP,xg10,,1772840164,0.213725490196078,0.125490196078431,0.784313725490196
145868,BC:24:11:01:68:7A,CSS106-Office,106-o-p1-trunk,25,1772840164,0.14,0.0,0.88
145869,28:80:88:6D:98:EC,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145870,B0:41:6F:16:3C:41,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145871,BC:24:11:9C:99:D5,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145872,BC:24:11:DB:F7:4F,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145873,00:16:3E:1F:05:EC,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145874,38:05:25:30:38:39,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145875,3C:EC:EF:D0:85:6A,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145876,70:85:C2:41:A9:6B,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145877,B0:41:6F:12:74:16,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145878,BC:24:11:01:68:7A,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145879,BC:24:11:27:76:6B,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145880,BC:24:11:2A:C6:57,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145881,BC:24:11:52:4C:E7,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145882,BC:24:11:99:92:B7,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145883,00:E0:4C:68:00:43,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145884,3C:EC:EF:D0:89:26,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145885,6C:1F:F7:5A:9C:64,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145886,78:55:36:07:B4:C6,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145887,3C:31:74:E0:10:9C,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145888,84:EA:ED:CD:E3:AC,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145889,8C:49:62:53:0D:69,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145890,8C:85:80:67:79:D0,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145891,9C:50:D1:11:BC:94,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145892,C4:65:16:CB:7F:FE,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145893,EC:71:DB:A0:C8:38,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145894,EC:71:DB:B2:01:34,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145895,EC:71:DB:DB:56:81,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145896,EC:71:DB:EA:B4:00,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145897,38:05:25:30:48:79,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145898,BC:24:11:A5:17:D3,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145899,D4:01:C3:69:81:25,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145900,18:FD:74:D4:D1:32,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145901,18:FD:74:D4:D1:32,CRS326-Office,ether2,,1772840228,0.455555555555556,0.455555555555556,0.5
145902,28:80:88:6D:98:EC,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145903,D4:01:C3:69:81:25,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145904,B0:41:6F:16:3C:41,CRS326-Office,ether22,,1772840228,0.9,1.0,0.0
145905,BC:24:11:12:EC:28,CRS326-Office,ether22,,1772840228,0.9,1.0,0.0
145906,BC:24:11:9C:99:D5,CRS326-Office,ether22,,1772840228,0.9,1.0,0.0
145907,BC:24:11:DB:F7:4F,CRS326-Office,ether22,,1772840228,0.9,1.0,0.0
145908,00:16:3E:1F:05:EC,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145909,38:05:25:30:38:38,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145910,38:05:25:30:38:39,CRS326-Office,ether17,,1772840228,0.9,1.0,0.0
145911,38:05:25:30:48:78,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145912,38:05:25:30:48:79,CRS326-Office,ether19,,1772840228,0.9,1.0,0.0
145913,3C:EC:EF:D0:85:6A,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145914,6C:1F:F7:28:9C:5B,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145915,6C:3B:E5:7A:A1:3E,CRS326-Office,ether9,,1772840228,0.9,1.0,0.0
145916,70:85:C2:41:A9:6B,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145917,B0:41:6F:12:74:16,CRS326-Office,ether21,,1772840228,0.9,1.0,0.0
145918,BC:24:11:01:68:7A,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145919,BC:24:11:0A:C8:EF,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145920,BC:24:11:27:76:6B,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145921,BC:24:11:2A:C6:57,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145922,BC:24:11:52:4C:E7,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145923,BC:24:11:99:92:B7,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145924,BC:24:11:A5:17:D3,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145925,BC:24:11:BD:1A:CB,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145926,00:E0:4C:68:00:43,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145927,3C:EC:EF:D0:89:26,CRS326-Office,ether18,,1772840228,0.9,1.0,0.0
145928,6C:1F:F7:5A:9C:64,CRS326-Office,ether12,,1772840228,0.9,1.0,0.0
145929,78:55:36:07:B4:C6,CRS326-Office,ether10,,1772840228,0.9,1.0,0.0
145930,3C:31:74:E0:10:9C,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145931,84:EA:ED:CD:E3:AC,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145932,8C:49:62:53:0D:69,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145933,8C:85:80:67:79:D0,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145934,9C:50:D1:11:BC:94,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145935,C4:65:16:CB:7F:FE,CRS326-Office,ether8,,1772840228,0.9,1.0,0.0
145936,EC:71:DB:A0:C8:38,CRS326-Office,ether2,,1772840228,0.455555555555556,0.455555555555556,0.5
145937,EC:71:DB:B2:01:34,CRS326-Office,ether2,,1772840228,0.455555555555556,0.455555555555556,0.5
145938,EC:71:DB:DB:56:81,CRS326-Office,ether2,,1772840228,0.455555555555556,0.455555555555556,0.5
145939,EC:71:DB:EA:B4:00,CRS326-Office,ether2,,1772840228,0.455555555555556,0.455555555555556,0.5
145940,00:A0:98:53:39:F8,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145941,00:A0:98:53:39:F8,CRS310-Office,310-sfp+1,25,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145942,BC:24:11:A5:17:D3,CRS310-Office,310-p6-holocron1,25,1772840228,0.1,0.0,1.0
145943,BC:24:11:9C:99:D5,CRS310-Office,310-sfp+2,10,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145944,BC:24:11:01:68:7A,CRS310-Office,310-p6-holocron1,25,1772840228,0.1,0.0,1.0
145945,84:EA:ED:CD:E3:AC,CRS310-Office,310-sfp+1,90,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145946,28:80:88:6D:98:EC,CRS310-Office,310-sfp+1,2,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145947,38:05:25:30:38:39,CRS310-Office,310-sfp+2,25,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145948,BC:24:11:2A:C6:57,CRS310-Office,310-port7,25,1772840228,0.0,0.0,0.0
145949,20:36:26:D7:EE:60,CRS310-Office,310-sfp+1,2,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145950,BC:24:11:DB:F7:4F,CRS310-Office,310-sfp+2,10,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145951,8C:85:80:67:79:D0,CRS310-Office,310-sfp+1,90,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145952,3C:EC:EF:D0:85:6A,CRS310-Office,310-sfp+1,25,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145953,BC:24:11:36:C9:58,CRS310-Office,310-p6-holocron1,25,1772840228,0.1,0.0,1.0
145954,BC:24:11:52:4C:E7,CRS310-Office,310-port7,25,1772840228,0.0,0.0,0.0
145955,BC:24:11:27:76:6B,CRS310-Office,310-port7,25,1772840228,0.0,0.0,0.0
145956,BC:24:11:59:19:C5,CRS310-Office,310-p8-holocron2,25,1772840228,0.9,1.0,0.0
145957,BC:24:11:E6:B1:AF,CRS310-Office,310-p8-holocron2,25,1772840228,0.9,1.0,0.0
145958,20:36:26:D7:ED:C0,CRS310-Office,310-sfp+1,2,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145959,BC:24:11:E3:8F:B2,CRS310-Office,310-sfp+2,10,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145960,BC:24:11:61:84:3A,CRS310-Office,310-p8-holocron2,25,1772840228,0.9,1.0,0.0
145961,00:E0:4C:68:00:43,CRS310-Office,310-port4,30,1772840228,0.9,1.0,0.0
145962,6C:3B:E5:7A:A1:3E,CRS310-Office,310-sfp+2,25,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145963,38:05:25:30:48:78,CRS310-Office,310-p6-holocron1,25,1772840228,0.1,0.0,1.0
145964,8C:49:62:53:0D:69,CRS310-Office,310-sfp+1,90,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145965,EC:71:DB:A0:C8:38,CRS310-Office,310-sfp+2,99,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145966,3C:31:74:E0:10:9C,CRS310-Office,310-sfp+1,90,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145967,BC:24:11:BD:1A:CB,CRS310-Office,310-p6-holocron1,25,1772840228,0.1,0.0,1.0
145968,C4:65:16:CB:7F:FE,CRS310-Office,310-sfp+2,99,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145969,BC:24:11:C3:CE:F0,CRS310-Office,310-p6-holocron1,25,1772840228,0.1,0.0,1.0
145970,EC:71:DB:EA:B4:00,CRS310-Office,310-sfp+2,99,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145971,B0:41:6F:12:74:16,CRS310-Office,310-sfp+2,25,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145972,6C:1F:F7:5A:9C:64,CRS310-Office,310-sfp+2,30,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145973,38:05:25:30:38:38,CRS310-Office,310-p8-holocron2,25,1772840228,0.9,1.0,0.0
145974,00:16:3E:1F:05:EC,CSS106-Office,106-o-p1-trunk,25,1772840228,0.14,0.0,0.88
145975,EC:71:DB:EA:B4:00,CSS106-Office,106-o-p2-nvr,99,1772840228,0.9,1.0,0.0
145976,EC:71:DB:DB:56:81,CSS106-Office,106-o-p2-nvr,99,1772840228,0.9,1.0,0.0
145977,10:6F:D9:B7:DA:D5,CRS310-Office,310-sfp+1,90,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145978,10:6F:D9:B7:DA:D5,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145979,10:6F:D9:B7:DA:D5,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145980,EC:71:DB:B2:01:34,CRS310-Office,310-sfp+2,99,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145981,EC:71:DB:DB:56:81,CRS310-Office,310-sfp+2,99,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145982,76:63:B5:5E:06:94,CRS310-Office,310-sfp+1,35,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145983,76:63:B5:5E:06:94,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
145984,76:63:B5:5E:06:94,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
145985,38:05:25:30:48:79,CRS310-Office,310-sfp+2,25,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145986,BC:24:11:12:EC:28,CRS310-Office,310-sfp+2,10,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145987,78:55:36:07:B4:C6,CRS310-Office,310-sfp+2,30,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145988,3C:EC:EF:D0:89:26,CRS310-Office,310-sfp+2,30,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145989,EC:71:DB:B2:01:34,CSS106-Office,106-o-p2-nvr,99,1772840228,0.9,1.0,0.0
145990,BC:24:11:2A:C6:57,CSS106-Office,106-o-p1-trunk,25,1772840228,0.14,0.0,0.88
145991,BC:24:11:CC:EF:0B,CRS310-Office,310-p8-holocron2,2,1772840228,0.9,1.0,0.0
145992,BC:24:11:0A:C8:EF,CRS310-Office,310-p6-holocron1,25,1772840228,0.1,0.0,1.0
145993,00:16:3E:9C:50:AF,CRS310-Office,310-sfp+1,25,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145994,78:55:36:07:B4:C6,CSS106-Office,106-o-p1-trunk,30,1772840228,0.14,0.0,0.88
145995,3C:EC:EF:D0:89:26,CSS106-Office,106-o-p1-trunk,30,1772840228,0.14,0.0,0.88
145996,BC:24:11:99:92:B7,CRS310-Office,310-p8-holocron2,25,1772840228,0.9,1.0,0.0
145997,70:85:C2:41:A9:6B,CRS310-Office,310-sfp+1,25,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
145998,BC:24:11:3F:74:AB,CRS310-Office,310-p8-holocron2,25,1772840228,0.9,1.0,0.0
145999,70:85:C2:41:A9:6B,CSS106-Office,106-o-p1-trunk,25,1772840228,0.14,0.0,0.88
146000,C4:65:16:CB:7F:FE,CSS106-Office,106-o-p1-trunk,99,1772840228,0.14,0.0,0.88
146001,6C:1F:F7:28:9C:5B,CRS310-Office,310-port7,25,1772840228,0.0,0.0,0.0
146002,9C:50:D1:11:BC:94,CRS310-Office,310-sfp+1,90,1772840228,0.217073170731707,0.15609756097561,0.804878048780488
146003,00:16:3E:1F:05:EC,CRS310-Office,310-p8-holocron2,25,1772840228,0.9,1.0,0.0
146004,EC:71:DB:A0:C8:38,CSS106-Office,106-o-p2-nvr,99,1772840228,0.9,1.0,0.0
146005,BC:24:11:01:68:7A,CSS106-Office,106-o-p1-trunk,25,1772840228,0.14,0.0,0.88
146006,20:36:26:D7:EE:60,Netgear-MS510TXPP,mg5,2,1772840228,0.350980392156863,0.32156862745098,0.647058823529412
146007,20:36:26:D7:ED:C0,Netgear-MS510TXPP,mg6,2,1772840228,0.350980392156863,0.32156862745098,0.647058823529412
146008,BC:24:11:12:EC:28,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
146009,28:80:88:6D:98:EC,CSS106-Office,106-o-p1-trunk,2,1772840228,0.14,0.0,0.88
146010,3C:31:74:E0:10:9C,Netgear-MS510TXPP,mg5,90,1772840228,0.350980392156863,0.32156862745098,0.647058823529412
146011,84:EA:ED:CD:E3:AC,Netgear-MS510TXPP,mg6,90,1772840228,0.350980392156863,0.32156862745098,0.647058823529412
146012,8C:49:62:53:0D:69,Netgear-MS510TXPP,mg5,90,1772840228,0.350980392156863,0.32156862745098,0.647058823529412
146013,8C:85:80:67:79:D0,Netgear-MS510TXPP,mg6,90,1772840228,0.350980392156863,0.32156862745098,0.647058823529412
146014,C4:65:16:CB:7F:FE,Netgear-MS510TXPP,xg10,99,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146015,78:55:36:07:B4:C6,Netgear-MS510TXPP,xg10,30,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146016,9C:50:D1:11:BC:94,Netgear-MS510TXPP,mg6,90,1772840228,0.350980392156863,0.32156862745098,0.647058823529412
146017,10:6F:D9:B7:DA:D5,Netgear-MS510TXPP,mg5,90,1772840228,0.350980392156863,0.32156862745098,0.647058823529412
146018,76:63:B5:5E:06:94,Netgear-MS510TXPP,mg6,35,1772840228,0.350980392156863,0.32156862745098,0.647058823529412
146019,3C:EC:EF:D0:89:26,Netgear-MS510TXPP,xg10,30,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146020,BC:24:11:99:92:B7,Netgear-MS510TXPP,xg10,25,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146021,BC:24:11:E6:B1:AF,Netgear-MS510TXPP,xg10,25,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146022,BC:24:11:2A:C6:57,Netgear-MS510TXPP,xg10,25,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146023,70:85:C2:41:A9:6B,Netgear-MS510TXPP,mg8,25,1772840228,0.9,1.0,0.0
146024,BC:24:11:27:76:6B,Netgear-MS510TXPP,xg10,25,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146025,6C:1F:F7:28:9C:5B,Netgear-MS510TXPP,xg10,25,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146026,3C:EC:EF:D0:85:6A,Netgear-MS510TXPP,xmg9,25,1772840228,0.9,1.0,0.0
146027,38:05:25:30:38:38,Netgear-MS510TXPP,xg10,25,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146028,38:05:25:30:48:78,Netgear-MS510TXPP,xg10,25,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146029,00:16:3E:9C:50:AF,Netgear-MS510TXPP,xmg9,25,1772840228,0.9,1.0,0.0
146030,00:A0:98:53:39:F8,Netgear-MS510TXPP,xmg9,25,1772840228,0.9,1.0,0.0
146031,00:16:3E:1F:05:EC,Netgear-MS510TXPP,xg10,25,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146032,D4:01:C3:69:81:2D,Netgear-MS510TXPP,xg10,2,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146033,BC:24:11:CC:EF:0B,Netgear-MS510TXPP,xg10,2,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146034,D4:01:C3:69:81:25,Netgear-MS510TXPP,xg10,2,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146035,BC:24:11:0A:C8:EF,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
146036,00:A0:98:53:39:F8,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
146037,3C:EC:EF:D0:85:6A,CSS106-Office,106-o-p1-trunk,25,1772840228,0.14,0.0,0.88
146038,BC:24:11:3F:74:AB,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146039,BC:24:11:99:92:B7,Netgear-MS510TXPP,port10,25,1772840228,0.2,0.0,0.7
146040,BC:24:11:E6:B1:AF,Netgear-MS510TXPP,port10,25,1772840228,0.2,0.0,0.7
146041,3C:EC:EF:D0:89:26,Netgear-MS510TXPP,port10,30,1772840228,0.2,0.0,0.7
146042,3C:31:74:E0:10:9C,Netgear-MS510TXPP,port5,90,1772840228,0.9,1.0,0.0
146043,84:EA:ED:CD:E3:AC,Netgear-MS510TXPP,port6,90,1772840228,0.9,1.0,0.0
146044,8C:49:62:53:0D:69,Netgear-MS510TXPP,port5,90,1772840228,0.9,1.0,0.0
146045,8C:85:80:67:79:D0,Netgear-MS510TXPP,port6,90,1772840228,0.9,1.0,0.0
146046,C4:65:16:CB:7F:FE,Netgear-MS510TXPP,port10,99,1772840228,0.2,0.0,0.7
146047,9C:50:D1:11:BC:94,Netgear-MS510TXPP,port6,90,1772840228,0.9,1.0,0.0
146048,10:6F:D9:B7:DA:D5,Netgear-MS510TXPP,port5,90,1772840228,0.9,1.0,0.0
146049,BC:24:11:A5:17:D3,Netgear-MS510TXPP,port10,25,1772840228,0.2,0.0,0.7
146050,76:63:B5:5E:06:94,Netgear-MS510TXPP,port6,35,1772840228,0.9,1.0,0.0
146051,BC:24:11:3F:74:AB,Netgear-MS510TXPP,port10,25,1772840228,0.2,0.0,0.7
146052,BC:24:11:27:76:6B,Netgear-MS510TXPP,port10,25,1772840228,0.2,0.0,0.7
146053,70:85:C2:41:A9:6B,Netgear-MS510TXPP,port8,25,1772840228,0.9,1.0,0.0
146054,6C:1F:F7:28:9C:5B,Netgear-MS510TXPP,port10,25,1772840228,0.2,0.0,0.7
146055,3C:EC:EF:D0:85:6A,Netgear-MS510TXPP,port9,25,1772840228,0.9,1.0,0.0
146056,38:05:25:30:38:38,Netgear-MS510TXPP,port10,25,1772840228,0.2,0.0,0.7
146057,38:05:25:30:48:78,Netgear-MS510TXPP,port10,25,1772840228,0.2,0.0,0.7
146058,00:16:3E:9C:50:AF,Netgear-MS510TXPP,port9,25,1772840228,0.9,1.0,0.0
146059,00:A0:98:53:39:F8,Netgear-MS510TXPP,port9,25,1772840228,0.9,1.0,0.0
146060,00:16:3E:1F:05:EC,Netgear-MS510TXPP,port10,25,1772840228,0.2,0.0,0.7
146061,D4:01:C3:69:81:2D,Netgear-MS510TXPP,port10,2,1772840228,0.2,0.0,0.7
146062,BC:24:11:CC:EF:0B,Netgear-MS510TXPP,port10,2,1772840228,0.2,0.0,0.7
146063,D4:01:C3:69:81:25,Netgear-MS510TXPP,port10,2,1772840228,0.2,0.0,0.7
146064,20:36:26:D7:EE:60,Netgear-MS510TXPP,port5,2,1772840228,0.9,1.0,0.0
146065,20:36:26:D7:ED:C0,Netgear-MS510TXPP,port6,2,1772840228,0.9,1.0,0.0
146066,BC:24:11:A5:17:D3,Netgear-MS510TXPP,xg10,25,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146067,BC:24:11:3F:74:AB,Netgear-MS510TXPP,xg10,25,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146068,6C:3B:E5:7A:A1:3E,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
146069,BC:24:11:A5:17:D3,CSS106-Office,106-o-p1-trunk,25,1772840228,0.14,0.0,0.88
146070,BC:24:11:BD:1A:CB,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
146071,00:E0:4C:68:00:43,Netgear-MS510TXPP,xg10,30,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146072,BC:24:11:52:4C:E7,Netgear-MS510TXPP,xg10,25,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146073,BC:24:11:3F:74:AB,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
146074,BC:24:11:CC:EF:0B,CRS326-Office,sfp-sfpplus2,,1772840228,0.213725490196078,0.125490196078431,0.784313725490196
146075,BC:24:11:3F:74:AB,CSS106-Office,106-o-p1-trunk,25,1772840228,0.14,0.0,0.88
146076,BC:24:11:CC:EF:0B,rb4011,1-sfp-sfpplus,,1772840228,0.5,0.5,0.5
146077,BC:24:11:52:4C:E7,CSS106-Office,106-o-p1-trunk,25,1772840228,0.14,0.0,0.88
